transaction_id,player_id,transaction_date,transaction_type,amount,payment_method,notes
3958,100642.0,2026-01-07,deposit,71.69,E-Wallet,
3959,100642.0,2026-01-09,deposit,468.76,Bank Transfer,
3960,100642.0,2026-01-09,withdrawal,124.74,Card,
3961,100642.0,2026-01-12,withdrawal,292.45,Bank Transfer,
3962,100642.0,2026-01-14,deposit,473.67,E-Wallet,
3963,100642.0,2026-01-15,deposit,907.15,Crypto,
3964,100642.0,2026-01-15,withdrawal,222.99,Card,
3965,100642.0,2026-01-19,withdrawal,197.42,Bank Transfer,
3966,100642.0,2026-01-21,deposit,495.72,Card,
3967,100642.0,2026-01-25,withdrawal,424.28,Card,
3968,100642.0,2026-01-28,deposit,204.44,Card,
3969,100642.0,2026-01-28,deposit,249.87,Crypto,
3970,100642.0,2026-02-09,deposit,408.58,Crypto,
3971,100642.0,2026-02-10,withdrawal,261.41,Bank Transfer,
3972,100642.0,2026-02-11,deposit,401.75,Card,
3973,100642.0,2026-02-16,deposit,1005.94,E-Wallet,
3974,100642.0,2026-02-18,deposit,284.24,E-Wallet,
3975,100642.0,2026-02-22,deposit,1052.83,E-Wallet,
3976,100642.0,2026-02-22,deposit,143.47,E-Wallet,
3977,100642.0,2026-02-24,deposit,301.07,E-Wallet,
3978,100642.0,2026-02-25,deposit,710.58,Card,
3979,100642.0,2026-02-28,deposit,395.21,Crypto,
3980,100642.0,2026-03-01,deposit,130.29,Crypto,
3981,100642.0,2026-03-01,withdrawal,173.7,Card,
3982,100642.0,2026-03-03,deposit,195.6,Card,
3983,100642.0,2026-03-05,withdrawal,459.31,Card,
3984,100642.0,2026-03-05,deposit,328.61,Bank Transfer,
3985,100642.0,2026-03-06,deposit,489.28,E-Wallet,
3986,100642.0,2026-03-10,deposit,316.09,Card,
3987,100642.0,2026-03-18,deposit,472.32,Bank Transfer,
3988,100642.0,2026-03-18,deposit,261.61,Bank Transfer,
3989,100642.0,2026-03-19,deposit,835.76,Crypto,
3990,100642.0,2026-03-24,deposit,346.04,Card,
3991,100642.0,2026-03-27,deposit,326.49,Bank Transfer,
3992,100644.0,2026-01-18,deposit,146.9,Card,
3993,100644.0,2026-01-20,deposit,60.37,Card,
3994,100644.0,2026-02-27,deposit,252.84,Card,
3995,100644.0,2026-03-21,deposit,77.02,Bank Transfer,
3996,100645.0,2026-01-31,deposit,23.48,Crypto,
3997,100645.0,2026-02-06,withdrawal,29.66,Crypto,
3998,100646.0,2026-01-01,deposit,141.44,Card,
3999,100646.0,2026-01-08,deposit,56.65,E-Wallet,
4000,100646.0,2026-01-17,deposit,34.34,Bank Transfer,
4001,100646.0,2026-02-10,deposit,112.43,Card,
4002,100646.0,2026-03-06,withdrawal,39.0,Crypto,
4003,100647.0,2026-01-01,withdrawal,94.92,E-Wallet,
4004,100647.0,2026-02-13,deposit,11.71,Card,
4005,100649.0,2026-02-03,withdrawal,115.08,Card,
4006,100649.0,2026-02-07,deposit,87.48,Card,
4007,100650.0,2026-01-16,deposit,25.1,E-Wallet,
4008,100650.0,2026-02-22,withdrawal,8.08,Card,
4009,100651.0,2026-03-18,deposit,33.18,Crypto,
4010,100652.0,2026-01-06,withdrawal,53.27,Bank Transfer,
4011,100652.0,2026-01-13,deposit,88.07,Crypto,
4012,100652.0,2026-01-15,deposit,19.47,E-Wallet,
4013,100652.0,2026-01-15,deposit,308.85,Card,
4014,100653.0,2026-02-01,deposit,17.97,Bank Transfer,
4015,100653.0,2026-02-01,deposit,70.01,E-Wallet,
4016,100653.0,2026-02-21,deposit,123.8,Card,
4017,100653.0,2026-03-20,withdrawal,128.22,Bank Transfer,
4018,100654.0,2026-02-06,withdrawal,20.4,Crypto,
4019,100654.0,2026-02-25,withdrawal,96.94,Bank Transfer,
4020,100655.0,2026-01-15,withdrawal,43.12,E-Wallet,
4021,100656.0,2026-01-01,deposit,1109.7,Card,
4022,100656.0,2026-01-04,withdrawal,109.4,Bank Transfer,
4023,100656.0,2026-01-05,withdrawal,172.98,Card,
4024,100656.0,2026-01-09,deposit,206.1,Crypto,
4025,100656.0,2026-01-10,deposit,341.7,Bank Transfer,
4026,100656.0,2026-01-16,deposit,391.9,E-Wallet,
4027,100656.0,2026-01-19,deposit,358.5,Crypto,
4028,100656.0,2026-01-23,deposit,90.75,E-Wallet,
4029,100656.0,2026-01-24,deposit,1345.56,E-Wallet,
4030,100656.0,2026-01-24,withdrawal,270.13,Bank Transfer,
4031,100656.0,2026-01-25,deposit,222.59,Crypto,
4032,100656.0,2026-01-25,deposit,270.99,Crypto,
4033,100656.0,2026-02-03,deposit,569.31,E-Wallet,
4034,100656.0,2026-02-04,deposit,693.61,Bank Transfer,
4035,100656.0,2026-02-04,deposit,422.11,Crypto,
4036,100656.0,2026-02-11,deposit,494.96,E-Wallet,
4037,100656.0,2026-02-12,deposit,351.43,Card,
4038,100656.0,2026-02-15,deposit,547.75,Bank Transfer,
4039,100656.0,2026-02-16,deposit,708.13,Crypto,
4040,100656.0,2026-02-17,deposit,1625.86,Card,
4041,100656.0,2026-02-18,deposit,171.21,Bank Transfer,
4042,100656.0,2026-02-19,deposit,794.8,E-Wallet,
4043,100656.0,2026-03-03,deposit,398.7,Card,
4044,100656.0,2026-03-05,deposit,445.31,Card,
4045,100656.0,2026-03-07,deposit,207.85,Bank Transfer,
4046,100656.0,2026-03-14,deposit,162.76,Card,
4047,100656.0,2026-03-17,withdrawal,88.85,E-Wallet,
4048,100656.0,2026-03-20,deposit,1156.7,Card,
4049,100656.0,2026-03-22,deposit,475.33,Card,
4050,100656.0,2026-03-23,deposit,250.9,Card,
4051,100656.0,2026-03-26,deposit,663.86,Crypto,
4052,100656.0,2026-03-26,withdrawal,79.64,Card,
4053,100656.0,2026-03-28,deposit,110.83,Card,
4054,100656.0,2026-03-29,withdrawal,295.29,Card,
4055,100656.0,2026-03-30,deposit,390.8,Crypto,
4056,100657.0,2026-01-09,deposit,81.12,Bank Transfer,
4057,100657.0,2026-01-18,withdrawal,53.97,E-Wallet,
4058,100657.0,2026-03-06,withdrawal,126.13,Crypto,
4059,100657.0,2026-03-16,withdrawal,16.89,E-Wallet,
4060,100658.0,2026-01-15,deposit,37.92,Bank Transfer,
4061,100658.0,2026-03-06,deposit,71.56,Card,
4062,100658.0,2026-03-06,withdrawal,60.06,E-Wallet,
4063,100660.0,2026-01-01,deposit,70.25,Bank Transfer,
4064,100660.0,2026-01-05,withdrawal,42.18,Bank Transfer,
4065,100660.0,2026-01-06,deposit,404.81,Crypto,
4066,100660.0,2026-01-08,deposit,391.58,E-Wallet,
4067,100660.0,2026-01-09,deposit,623.22,E-Wallet,
4068,100660.0,2026-01-09,withdrawal,86.47,E-Wallet,
4069,100660.0,2026-01-11,deposit,713.64,Card,
4070,100660.0,2026-01-13,withdrawal,332.67,E-Wallet,
4071,100660.0,2026-01-13,deposit,759.15,Bank Transfer,
4072,100660.0,2026-01-17,deposit,433.69,Card,
4073,100660.0,2026-01-19,withdrawal,353.34,Bank Transfer,
4074,100660.0,2026-01-22,withdrawal,251.97,E-Wallet,
4075,100660.0,2026-01-22,deposit,195.81,Card,
4076,100660.0,2026-01-22,withdrawal,288.85,E-Wallet,
4077,100660.0,2026-01-22,deposit,749.22,Crypto,
4078,100660.0,2026-01-23,deposit,658.26,Bank Transfer,
4079,100660.0,2026-01-24,deposit,216.67,E-Wallet,
4080,100660.0,2026-01-25,deposit,364.95,Crypto,
4081,100660.0,2026-01-26,deposit,251.44,Crypto,
4082,100660.0,2026-01-27,deposit,610.17,Bank Transfer,
4083,100660.0,2026-01-28,deposit,483.49,Crypto,
4084,100660.0,2026-01-29,deposit,546.8,E-Wallet,
4085,100660.0,2026-01-30,deposit,860.58,Card,
4086,100660.0,2026-02-03,deposit,428.94,E-Wallet,
4087,100660.0,2026-02-04,deposit,446.14,Card,
4088,100660.0,2026-02-09,deposit,272.29,Crypto,
4089,100660.0,2026-02-09,withdrawal,592.87,Bank Transfer,
4090,100660.0,2026-02-10,deposit,449.85,E-Wallet,
4091,100660.0,2026-02-13,deposit,829.24,Card,
4092,100660.0,2026-02-14,deposit,552.24,E-Wallet,
4093,100660.0,2026-02-15,deposit,680.83,Crypto,
4094,100660.0,2026-02-15,withdrawal,285.02,Card,
4095,100660.0,2026-02-16,withdrawal,120.8,E-Wallet,
4096,100660.0,2026-02-18,deposit,93.05,Crypto,
4097,100660.0,2026-02-19,withdrawal,94.09,Crypto,
4098,100662.0,2026-01-16,withdrawal,32.26,Card,
4099,100662.0,2026-01-20,deposit,23.52,Bank Transfer,
4100,100662.0,2026-01-20,deposit,71.65,E-Wallet,
4101,100662.0,2026-01-21,deposit,29.37,Bank Transfer,
4102,100662.0,2026-01-22,withdrawal,137.41,Crypto,
4103,100663.0,2026-01-03,deposit,16.95,Card,
4104,100663.0,2026-01-05,deposit,17.29,Crypto,
4105,100663.0,2026-02-04,withdrawal,15.37,Crypto,
4106,100664.0,2026-02-26,deposit,34.76,Card,
4107,100664.0,2026-02-26,withdrawal,43.32,Card,
4108,100664.0,2026-03-19,deposit,11.64,E-Wallet,
4109,100664.0,2026-03-28,deposit,118.29,Crypto,
4110,100665.0,2026-01-07,withdrawal,38.02,Card,
4111,100665.0,2026-03-11,deposit,127.96,Crypto,
4112,100665.0,2026-03-18,deposit,49.56,Card,
4113,100665.0,2026-03-26,withdrawal,17.14,Card,
4114,100665.0,2026-03-30,withdrawal,149.87,Bank Transfer,
4115,100667.0,2026-01-11,deposit,69.38,Bank Transfer,
4116,100667.0,2026-02-18,deposit,24.83,Card,
4117,100668.0,2026-01-16,deposit,676.26,E-Wallet,
4118,100668.0,2026-01-23,deposit,158.0,Bank Transfer,
4119,100668.0,2026-01-30,deposit,308.46,E-Wallet,
4120,100668.0,2026-02-02,deposit,251.0,Bank Transfer,
4121,100668.0,2026-02-03,deposit,971.14,Bank Transfer,
4122,100668.0,2026-02-03,deposit,1312.62,Bank Transfer,
4123,100668.0,2026-02-07,withdrawal,1071.55,E-Wallet,
4124,100668.0,2026-02-14,deposit,627.6,E-Wallet,
4125,100668.0,2026-02-20,deposit,532.54,Crypto,
4126,100668.0,2026-02-21,deposit,408.97,Card,
4127,100668.0,2026-02-26,withdrawal,145.77,Card,
4128,100668.0,2026-02-26,deposit,169.84,Card,
4129,100668.0,2026-02-27,deposit,431.63,Crypto,
4130,100668.0,2026-03-04,deposit,616.57,E-Wallet,
4131,100668.0,2026-03-11,deposit,256.65,Bank Transfer,
4132,100668.0,2026-03-11,deposit,376.65,Card,
4133,100668.0,2026-03-11,withdrawal,196.26,Card,
4134,100668.0,2026-03-11,deposit,359.13,Crypto,
4135,100668.0,2026-03-18,deposit,412.53,Bank Transfer,
4136,100668.0,2026-03-18,withdrawal,369.4,Card,
4137,100668.0,2026-03-18,deposit,694.43,Bank Transfer,
4138,100668.0,2026-03-29,withdrawal,124.93,Card,
4139,100669.0,2026-03-25,deposit,45.51,Card,
4140,100670.0,2026-01-08,withdrawal,74.52,Bank Transfer,
4141,100670.0,2026-01-10,withdrawal,49.06,E-Wallet,
4142,100670.0,2026-01-18,deposit,190.8,E-Wallet,
4143,100671.0,2026-01-17,deposit,43.55,Card,
4144,100671.0,2026-02-19,withdrawal,37.33,E-Wallet,
4145,100672.0,2026-02-12,withdrawal,5.5,Card,
4146,100672.0,2026-02-16,deposit,49.32,Crypto,
4147,100675.0,2026-01-08,withdrawal,30.19,Card,
4148,100675.0,2026-01-20,withdrawal,24.59,Bank Transfer,
4149,100675.0,2026-01-30,deposit,115.12,Card,
4150,100676.0,2026-01-04,deposit,81.93,Crypto,
4151,100676.0,2026-01-12,deposit,113.75,E-Wallet,
4152,100676.0,2026-01-12,withdrawal,165.64,E-Wallet,
4153,100676.0,2026-01-12,withdrawal,88.02,Crypto,
4154,100676.0,2026-01-17,deposit,26.44,Card,
4155,100676.0,2026-01-21,deposit,140.82,Bank Transfer,
4156,100676.0,2026-01-23,withdrawal,52.78,E-Wallet,
4157,100676.0,2026-01-26,deposit,72.8,E-Wallet,
4158,100676.0,2026-01-28,deposit,75.8,E-Wallet,
4159,100676.0,2026-02-05,deposit,138.08,Crypto,
4160,100676.0,2026-02-05,deposit,33.81,Crypto,
4161,100676.0,2026-02-28,deposit,14.88,E-Wallet,
4162,100676.0,2026-03-16,deposit,150.47,E-Wallet,
4163,100676.0,2026-03-20,deposit,76.64,E-Wallet,
4164,100676.0,2026-03-26,deposit,39.55,Card,
4165,100677.0,2026-01-01,deposit,79.55,Crypto,
4166,100677.0,2026-01-02,deposit,25.16,Bank Transfer,
4167,100677.0,2026-01-09,deposit,105.46,Card,
4168,100677.0,2026-01-15,deposit,51.32,Card,
4169,100677.0,2026-01-15,deposit,110.04,Bank Transfer,
4170,100677.0,2026-01-23,deposit,102.88,Card,
4171,100677.0,2026-01-24,deposit,46.13,E-Wallet,
4172,100677.0,2026-01-24,deposit,16.85,Card,
4173,100677.0,2026-01-27,deposit,10.0,Card,
4174,100677.0,2026-01-29,deposit,61.5,Crypto,
4175,100677.0,2026-01-29,withdrawal,19.17,Bank Transfer,
4176,100677.0,2026-01-30,withdrawal,52.62,Crypto,
4177,100677.0,2026-02-07,deposit,35.68,E-Wallet,
4178,100677.0,2026-02-13,deposit,10.0,Bank Transfer,
4179,100677.0,2026-02-15,deposit,21.62,Bank Transfer,
4180,100677.0,2026-02-16,deposit,53.2,Card,
4181,100677.0,2026-02-16,withdrawal,13.89,Crypto,
4182,100677.0,2026-02-17,deposit,65.32,E-Wallet,
4183,100680.0,2026-01-03,deposit,66.66,E-Wallet,
4184,100680.0,2026-01-03,deposit,58.77,Crypto,
4185,100680.0,2026-01-03,withdrawal,58.68,E-Wallet,
4186,100680.0,2026-01-06,deposit,46.05,Crypto,
4187,100680.0,2026-01-10,deposit,32.85,Crypto,
4188,100680.0,2026-01-28,withdrawal,5.0,Crypto,
4189,100680.0,2026-02-06,deposit,88.22,Card,
4190,100680.0,2026-02-13,deposit,37.93,Crypto,
4191,100680.0,2026-02-18,withdrawal,57.29,Crypto,
4192,100680.0,2026-02-26,deposit,140.55,Card,
4193,100680.0,2026-02-28,deposit,24.58,Crypto,
4194,100680.0,2026-03-15,deposit,29.82,Bank Transfer,
4195,100680.0,2026-03-17,deposit,140.22,Card,
4196,100680.0,2026-03-17,deposit,116.23,Card,
4197,100680.0,2026-03-21,deposit,93.74,Bank Transfer,
4198,100680.0,2026-03-24,deposit,43.06,Bank Transfer,
4199,100680.0,2026-03-25,deposit,65.91,Card,
4200,100680.0,2026-03-25,deposit,56.56,Bank Transfer,
4201,100680.0,2026-03-30,deposit,16.5,Card,
4202,100680.0,2026-03-31,deposit,93.31,Crypto,
4203,100681.0,2026-01-02,deposit,258.9,Card,
4204,100681.0,2026-01-19,deposit,33.08,Bank Transfer,
4205,100681.0,2026-02-04,deposit,111.93,Card,
4206,100681.0,2026-02-19,deposit,56.59,E-Wallet,
4207,100682.0,2026-01-05,deposit,168.15,Card,
4208,100682.0,2026-01-10,deposit,65.07,E-Wallet,
4209,100682.0,2026-01-18,deposit,109.49,Crypto,
4210,100682.0,2026-01-22,deposit,99.61,Card,
4211,100682.0,2026-01-24,deposit,55.82,Bank Transfer,
4212,100682.0,2026-01-28,deposit,40.03,Crypto,
4213,100682.0,2026-01-28,deposit,82.47,E-Wallet,
4214,100682.0,2026-02-03,deposit,54.93,Card,
4215,100682.0,2026-02-04,deposit,62.16,Bank Transfer,
4216,100682.0,2026-02-04,withdrawal,12.34,Crypto,
4217,100682.0,2026-02-12,deposit,52.16,Crypto,
4218,100682.0,2026-02-13,deposit,201.36,Card,
4219,100682.0,2026-03-13,deposit,169.86,Crypto,
4220,100682.0,2026-03-13,withdrawal,66.46,Bank Transfer,
4221,100682.0,2026-03-14,deposit,95.95,Crypto,
4222,100682.0,2026-03-26,deposit,74.46,Bank Transfer,
4223,100683.0,2026-01-20,withdrawal,53.51,Crypto,
4224,100683.0,2026-02-09,deposit,107.34,Bank Transfer,
4225,100683.0,2026-02-10,deposit,148.45,E-Wallet,
4226,100683.0,2026-03-19,withdrawal,41.08,Card,
4227,100683.0,2026-03-19,deposit,127.78,Crypto,
4228,100683.0,2026-03-19,deposit,50.39,E-Wallet,
4229,100684.0,2026-02-01,deposit,75.88,E-Wallet,
4230,100684.0,2026-02-09,deposit,98.3,Bank Transfer,
4231,100684.0,2026-02-09,withdrawal,72.56,Crypto,
4232,100684.0,2026-03-10,withdrawal,41.38,Bank Transfer,
4233,100684.0,2026-03-16,withdrawal,11.62,Card,
4234,100684.0,2026-03-23,deposit,108.02,Bank Transfer,
4235,100685.0,2026-01-01,withdrawal,81.73,Card,
4236,100685.0,2026-01-27,deposit,94.62,Card,
4237,100685.0,2026-02-13,deposit,275.66,Bank Transfer,
4238,100685.0,2026-02-17,deposit,181.21,Crypto,
4239,100685.0,2026-02-18,deposit,81.98,Bank Transfer,
4240,100685.0,2026-02-18,withdrawal,48.83,Bank Transfer,
4241,100688.0,2026-01-03,deposit,78.92,Card,
4242,100688.0,2026-02-04,deposit,35.37,E-Wallet,
4243,100689.0,2026-01-19,deposit,76.47,E-Wallet,
4244,100689.0,2026-02-15,withdrawal,47.79,Card,
4245,100689.0,2026-03-18,deposit,65.53,Card,
4246,100691.0,2026-01-04,deposit,66.02,Card,
4247,100691.0,2026-01-04,deposit,68.18,Crypto,
4248,100691.0,2026-01-21,deposit,62.73,Bank Transfer,
4249,100691.0,2026-01-22,deposit,74.58,Crypto,
4250,100691.0,2026-01-22,withdrawal,92.35,Card,
4251,100691.0,2026-02-20,deposit,58.76,Crypto,
4252,100691.0,2026-03-13,deposit,10.0,E-Wallet,
4253,100691.0,2026-03-14,deposit,214.85,Bank Transfer,
4254,100691.0,2026-03-16,withdrawal,217.31,Bank Transfer,
4255,100691.0,2026-03-16,deposit,11.04,Crypto,
4256,100692.0,2026-01-01,withdrawal,586.49,E-Wallet,
4257,100692.0,2026-01-02,deposit,1421.97,E-Wallet,
4258,100692.0,2026-01-04,deposit,109.02,E-Wallet,
4259,100692.0,2026-01-07,deposit,56.24,Crypto,
4260,100692.0,2026-01-11,deposit,157.3,Crypto,
4261,100692.0,2026-01-17,deposit,349.22,E-Wallet,
4262,100692.0,2026-01-17,deposit,363.8,Crypto,
4263,100692.0,2026-01-17,withdrawal,58.64,E-Wallet,
4264,100692.0,2026-01-18,deposit,289.42,Bank Transfer,
4265,100692.0,2026-01-18,deposit,308.88,Crypto,
4266,100692.0,2026-01-19,deposit,180.62,Crypto,
4267,100692.0,2026-01-19,withdrawal,586.88,E-Wallet,
4268,100692.0,2026-01-23,deposit,98.94,Bank Transfer,
4269,100692.0,2026-01-24,deposit,673.86,Card,
4270,100692.0,2026-01-26,withdrawal,126.74,E-Wallet,
4271,100692.0,2026-01-27,withdrawal,302.04,E-Wallet,
4272,100692.0,2026-01-29,deposit,144.68,Bank Transfer,
4273,100692.0,2026-01-29,deposit,960.72,Bank Transfer,
4274,100692.0,2026-01-29,withdrawal,226.7,Card,
4275,100692.0,2026-02-01,withdrawal,184.55,Card,
4276,100692.0,2026-02-03,deposit,151.0,Bank Transfer,
4277,100692.0,2026-02-03,withdrawal,373.07,Bank Transfer,
4278,100692.0,2026-02-05,withdrawal,151.84,E-Wallet,
4279,100692.0,2026-02-09,deposit,488.31,Crypto,
4280,100692.0,2026-02-10,deposit,157.53,Card,
4281,100692.0,2026-02-10,deposit,314.63,Crypto,
4282,100692.0,2026-02-10,withdrawal,21.56,Crypto,
4283,100692.0,2026-02-10,deposit,415.96,E-Wallet,
4284,100692.0,2026-02-12,deposit,555.14,Bank Transfer,
4285,100692.0,2026-02-13,deposit,41.92,Card,
4286,100692.0,2026-02-14,deposit,140.55,E-Wallet,
4287,100692.0,2026-02-16,deposit,197.93,E-Wallet,
4288,100692.0,2026-02-17,withdrawal,148.8,Bank Transfer,
4289,100692.0,2026-02-18,deposit,419.64,E-Wallet,
4290,100692.0,2026-02-18,deposit,781.43,E-Wallet,
4291,100693.0,2026-01-14,deposit,22.58,Bank Transfer,
4292,100693.0,2026-01-22,deposit,161.23,Crypto,
4293,100694.0,2026-01-02,deposit,57.43,E-Wallet,
4294,100694.0,2026-01-08,deposit,24.86,Card,
4295,100694.0,2026-01-08,withdrawal,7.21,Crypto,
4296,100694.0,2026-01-14,deposit,160.69,Bank Transfer,
4297,100694.0,2026-01-26,deposit,65.24,Bank Transfer,
4298,100694.0,2026-01-29,deposit,10.0,Card,
4299,100694.0,2026-01-30,deposit,71.72,E-Wallet,
4300,100694.0,2026-01-30,deposit,78.26,Card,
4301,100694.0,2026-02-06,deposit,47.22,Crypto,
4302,100694.0,2026-02-06,withdrawal,22.64,E-Wallet,
4303,100694.0,2026-02-07,deposit,136.71,Card,
4304,100694.0,2026-02-09,withdrawal,18.09,Crypto,
4305,100694.0,2026-02-23,deposit,46.47,Crypto,
4306,100694.0,2026-03-15,withdrawal,26.95,Card,
4307,100694.0,2026-03-15,deposit,43.42,Bank Transfer,
4308,100696.0,2026-01-11,deposit,41.22,Card,
4309,100696.0,2026-02-11,deposit,331.3,Bank Transfer,
4310,100696.0,2026-02-11,withdrawal,94.21,Crypto,
4311,100696.0,2026-02-18,withdrawal,62.83,E-Wallet,
4312,100697.0,2026-01-02,withdrawal,75.26,E-Wallet,
4313,100697.0,2026-01-08,deposit,383.25,Crypto,
4314,100697.0,2026-01-08,withdrawal,95.92,Bank Transfer,
4315,100697.0,2026-01-10,deposit,1371.26,Card,
4316,100697.0,2026-01-16,deposit,395.99,Bank Transfer,
4317,100697.0,2026-01-26,deposit,539.54,Bank Transfer,
4318,100697.0,2026-01-27,deposit,69.73,Crypto,
4319,100697.0,2026-01-27,withdrawal,155.43,E-Wallet,
4320,100697.0,2026-01-31,deposit,39.79,Card,
4321,100697.0,2026-01-31,withdrawal,198.97,Card,
4322,100697.0,2026-02-01,deposit,719.96,Card,
4323,100697.0,2026-02-01,withdrawal,1039.13,Bank Transfer,
4324,100697.0,2026-02-02,deposit,38.96,E-Wallet,
4325,100697.0,2026-02-03,deposit,185.25,E-Wallet,
4326,100697.0,2026-02-04,deposit,101.84,Bank Transfer,
4327,100697.0,2026-02-08,deposit,240.55,Card,
4328,100697.0,2026-02-08,withdrawal,127.52,E-Wallet,
4329,100697.0,2026-02-08,withdrawal,260.2,Card,
4330,100697.0,2026-02-08,deposit,56.51,Bank Transfer,
4331,100697.0,2026-02-10,withdrawal,88.65,Card,
4332,100697.0,2026-02-10,deposit,485.59,Card,
4333,100697.0,2026-02-10,deposit,338.43,Card,
4334,100697.0,2026-02-13,deposit,184.13,Bank Transfer,
4335,100697.0,2026-02-19,withdrawal,257.57,E-Wallet,
4336,100697.0,2026-02-21,withdrawal,117.36,Bank Transfer,
4337,100697.0,2026-02-22,deposit,794.62,Crypto,
4338,100697.0,2026-02-23,deposit,339.41,Crypto,
4339,100697.0,2026-02-23,withdrawal,209.63,Crypto,
4340,100697.0,2026-02-25,deposit,403.15,Card,
4341,100697.0,2026-02-27,deposit,588.25,Crypto,
4342,100697.0,2026-02-27,withdrawal,80.46,Crypto,
4343,100697.0,2026-02-28,deposit,522.39,Bank Transfer,
4344,100697.0,2026-02-28,withdrawal,81.56,E-Wallet,
4345,100697.0,2026-03-05,withdrawal,115.96,E-Wallet,
4346,100697.0,2026-03-07,deposit,500.95,Bank Transfer,
4347,100697.0,2026-03-07,deposit,681.99,Card,
4348,100697.0,2026-03-08,deposit,315.22,Card,
4349,100697.0,2026-03-10,withdrawal,127.97,Crypto,
4350,100697.0,2026-03-13,deposit,530.78,E-Wallet,
4351,100697.0,2026-03-14,deposit,324.51,Card,
4352,100697.0,2026-03-24,deposit,900.62,E-Wallet,
4353,100697.0,2026-03-24,withdrawal,468.04,Crypto,
4354,100697.0,2026-03-24,deposit,1718.59,Card,
4355,100697.0,2026-03-30,deposit,189.34,Crypto,
4356,100698.0,2026-02-11,withdrawal,81.77,Bank Transfer,
4357,100699.0,2026-02-08,deposit,100.6,Bank Transfer,
4358,100700.0,2026-03-19,withdrawal,43.62,Card,
4359,100701.0,2026-02-04,withdrawal,32.64,Crypto,
4360,100701.0,2026-03-05,deposit,55.5,Card,
4361,100702.0,2026-01-26,deposit,53.79,Bank Transfer,
4362,100702.0,2026-03-15,deposit,85.64,Card,
4363,100702.0,2026-03-21,deposit,34.9,E-Wallet,
4364,100702.0,2026-03-28,deposit,76.5,E-Wallet,
4365,100702.0,2026-03-28,deposit,18.35,Bank Transfer,
4366,100703.0,2026-01-03,deposit,65.26,Card,
4367,100703.0,2026-01-03,deposit,10.0,Bank Transfer,
4368,100703.0,2026-01-05,deposit,175.18,Crypto,
4369,100703.0,2026-01-05,withdrawal,27.77,Crypto,
4370,100703.0,2026-01-25,deposit,62.04,Crypto,
4371,100703.0,2026-01-25,withdrawal,99.08,E-Wallet,
4372,100703.0,2026-01-27,deposit,88.58,Card,
4373,100703.0,2026-02-01,withdrawal,35.33,Card,
4374,100703.0,2026-02-04,deposit,24.7,Bank Transfer,
4375,100703.0,2026-02-09,deposit,131.76,Crypto,
4376,100703.0,2026-02-09,withdrawal,27.94,Bank Transfer,
4377,100703.0,2026-02-11,deposit,99.79,E-Wallet,
4378,100703.0,2026-02-12,deposit,29.74,Crypto,
4379,100703.0,2026-02-13,deposit,77.76,E-Wallet,
4380,100703.0,2026-02-13,withdrawal,17.68,Crypto,
4381,100703.0,2026-02-15,deposit,29.4,Crypto,
4382,100704.0,2026-01-10,deposit,53.73,Card,
4383,100704.0,2026-02-16,withdrawal,50.4,Card,
4384,100705.0,2026-01-28,deposit,220.56,Crypto,
4385,100706.0,2026-01-30,deposit,97.89,Crypto,
4386,100706.0,2026-02-19,deposit,75.7,E-Wallet,
4387,100707.0,2026-02-13,deposit,83.14,Crypto,
4388,100707.0,2026-02-13,withdrawal,47.92,Bank Transfer,
4389,100708.0,2026-01-01,deposit,30.17,E-Wallet,
4390,100708.0,2026-01-01,deposit,26.4,Bank Transfer,
4391,100708.0,2026-01-18,withdrawal,98.82,Crypto,
4392,100709.0,2026-02-19,withdrawal,57.43,E-Wallet,
4393,100709.0,2026-03-12,deposit,57.14,Card,
4394,100709.0,2026-03-14,deposit,24.43,Card,
4395,100709.0,2026-03-14,withdrawal,228.8,Bank Transfer,
4396,100709.0,2026-03-23,deposit,53.76,E-Wallet,
4397,100710.0,2026-01-16,deposit,256.73,Bank Transfer,
4398,100710.0,2026-01-17,deposit,134.5,Crypto,
4399,100710.0,2026-01-17,withdrawal,108.46,Crypto,
4400,100711.0,2026-01-24,deposit,16.11,E-Wallet,
4401,100711.0,2026-02-28,deposit,31.31,Crypto,
4402,100711.0,2026-03-02,deposit,152.56,E-Wallet,
4403,100711.0,2026-03-17,deposit,98.33,Bank Transfer,
4404,100711.0,2026-03-22,withdrawal,40.93,Card,
4405,100711.0,2026-03-26,deposit,67.34,Bank Transfer,
4406,100711.0,2026-03-26,deposit,34.26,Crypto,
4407,100712.0,2026-02-02,deposit,35.09,Bank Transfer,
4408,100712.0,2026-02-25,deposit,10.0,Card,
4409,100713.0,2026-01-24,deposit,59.72,Crypto,
4410,100714.0,2026-02-13,deposit,17.8,E-Wallet,
4411,100714.0,2026-02-13,withdrawal,26.79,Card,
4412,100715.0,2026-02-24,deposit,178.49,Crypto,
4413,100716.0,2026-01-14,deposit,212.1,Card,
4414,100716.0,2026-02-08,deposit,140.02,Card,
4415,100716.0,2026-02-13,deposit,77.93,E-Wallet,
4416,100716.0,2026-02-16,deposit,172.73,Bank Transfer,
4417,100716.0,2026-02-23,deposit,266.14,Card,
4418,100716.0,2026-03-11,deposit,115.63,Crypto,
4419,100716.0,2026-03-11,withdrawal,14.43,Card,
4420,100716.0,2026-03-22,deposit,232.7,Crypto,
